date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-12-08,11350.544038881782,13762.339952281187,13.505440388817824,37.623399522811866
2020-12-09,11129.324089028883,13494.114557650486,11.293240890288825,34.94114557650485
2020-12-10,11062.066155687335,13412.565467143151,10.620661556873356,34.12565467143152
2020-12-11,11206.04253783018,13587.134360877393,12.060425378301808,35.871343608773934
2020-12-14,11255.438053171949,13647.025575952448,12.554380531719488,36.47025575952447
2020-12-15,11251.75970828002,13642.565645865303,12.517597082800203,36.42565645865303
2020-12-16,11522.37266094402,13970.67920917072,15.223726609440202,39.7067920917072
2020-12-17,11529.726838197215,13979.596022944675,15.297268381972163,39.795960229446756
2020-12-18,11486.115168443714,13926.71762143561,14.861151684437136,39.26717621435609
2020-12-21,11696.302596151489,14181.566272205207,16.963025961514887,41.81566272205208
2020-12-22,11767.238874384968,14267.575292799691,17.672388743849687,42.6757529279969
2020-12-23,11602.190684823721,14081.538732746203,16.02190684823721,40.81538732746204
